datetime,low,high,open,close,volumefrom,volumeto
2017-10-06 13:00:00,4348.0,4383.02,4383.02,4360.51,370.37,1615826.35
2017-10-06 14:00:00,4355.42,4392.0,4360.51,4387.86,267.32,1169849.16
2017-10-06 15:00:00,4379.8,4389.0,4387.86,4382.0,388.72,1704333.71
2017-10-06 16:00:00,4361.01,4383.0,4382.0,4381.0,526.31,2304113.57
2017-10-06 17:00:00,4350.0,4395.0,4381.0,4350.02,436.24,1906989.96
2017-10-06 18:00:00,4330.0,4354.03,4350.02,4343.51,431.1,1872687.24
2017-10-06 19:00:00,4320.0,4344.17,4343.51,4344.01,299.11,1295347.48
2017-10-06 20:00:00,4337.7,4350.72,4344.01,4346.46,224.25,974663.45
2017-10-06 21:00:00,4338.05,4346.46,4346.46,4340.47,303.83,1319607.2
2017-10-06 22:00:00,4339.96,4351.0,4340.47,4347.82,290.77,1262950.6
2017-10-06 23:00:00,4347.28,4374.6,4347.82,4362.99,310.87,1357087.73
2017-10-07 00:00:00,4360.0,4387.15,4362.99,4370.6,254.64,1113242.5
2017-10-07 01:00:00,4360.0,4374.1,4370.6,4368.57,204.04,890887.27
2017-10-07 02:00:00,4350.03,4369.04,4368.57,4362.47,192.51,839387.33
2017-10-07 03:00:00,4355.83,4369.04,4362.47,4369.0,123.2,537424.87
2017-10-07 04:00:00,4366.3,4369.0,4369.0,4368.3,80.35,350956.4
2017-10-07 05:00:00,4363.1,4368.69,4368.3,4368.68,126.45,552142.53
2017-10-07 06:00:00,4345.0,4370.0,4368.68,4345.04,128.6,560616.85
2017-10-07 07:00:00,4329.17,4345.04,4345.04,4331.33,102.29,443472.75
2017-10-07 08:00:00,4331.32,4345.0,4331.33,4345.0,52.22,226474.36
2017-10-07 09:00:00,4343.47,4346.64,4345.0,4343.48,35.89,155938.65
2017-10-07 10:00:00,4327.76,4345.33,4343.48,4327.76,39.91,173149.16
2017-10-07 11:00:00,4320.0,4331.53,4327.76,4325.01,111.97,484162.78
2017-10-07 12:00:00,4325.0,4340.19,4325.01,4340.19,62.67,271352.48
2017-10-07 13:00:00,4340.18,4357.99,4340.19,4357.99,85.94,374180.94
2017-10-07 14:00:00,4341.55,4358.0,4357.99,4341.61,119.17,518926.19
2017-10-07 15:00:00,4336.82,4346.98,4341.61,4346.98,214.2,930068.73
2017-10-07 16:00:00,4328.7,4348.58,4346.98,4342.26,214.42,930605.13
2017-10-07 17:00:00,4341.49,4356.25,4342.26,4356.25,105.12,457096.05
2017-10-07 18:00:00,4351.11,4356.25,4356.25,4352.02,99.49,433202.51
2017-10-07 19:00:00,4345.01,4352.02,4352.02,4346.8,106.64,463643.4
2017-10-07 20:00:00,4326.0,4348.96,4346.8,4339.99,329.28,1428625.93
2017-10-07 21:00:00,4336.33,4347.0,4339.99,4346.81,125.97,546906.68
2017-10-07 22:00:00,4344.03,4444.0,4346.81,4444.0,616.12,2703730.15
2017-10-07 23:00:00,4419.9,4449.42,4444.0,4425.0,499.26,2217071.56
2017-10-08 00:00:00,4424.99,4449.22,4425.0,4442.01,219.81,975841.17
2017-10-08 01:00:00,4437.04,4446.49,4442.01,4446.49,149.07,662102.45
2017-10-08 02:00:00,4420.01,4446.49,4446.49,4433.99,161.45,715621.15
2017-10-08 03:00:00,4433.5,4443.0,4433.99,4443.0,142.48,632386.57
2017-10-08 04:00:00,4421.04,4443.0,4443.0,4424.78,192.75,852975.23
2017-10-08 05:00:00,4424.77,4438.09,4424.78,4438.09,124.9,553353.1
2017-10-08 06:00:00,4437.75,4463.89,4438.09,4463.68,205.94,916114.37
2017-10-08 07:00:00,4450.0,4463.69,4463.68,4450.01,154.31,687917.67
2017-10-08 08:00:00,4450.0,4464.03,4450.01,4456.09,146.15,651158.7
2017-10-08 09:00:00,4454.0,4457.92,4456.09,4456.25,82.22,366329.77
2017-10-08 10:00:00,4456.25,4477.99,4456.25,4477.98,144.69,646828.79
2017-10-08 11:00:00,4477.98,4477.99,4477.98,4477.98,102.15,457421.08
2017-10-08 12:00:00,4460.01,4477.99,4477.98,4469.76,156.63,699589.96
2017-10-08 13:00:00,4467.5,4525.28,4469.76,4518.84,886.7,3990888.38
2017-10-08 14:00:00,4518.01,4542.09,4518.84,4528.0,414.79,1878337.38
2017-10-08 15:00:00,4527.99,4569.99,4528.0,4569.99,620.78,2827667.93
2017-10-08 16:00:00,4547.52,4574.0,4569.99,4557.33,475.22,2167919.78
2017-10-08 17:00:00,4557.32,4570.0,4557.33,4565.13,276.71,1262748.56
2017-10-08 18:00:00,4539.76,4569.01,4565.13,4547.0,311.73,1419761.36
2017-10-08 19:00:00,4543.12,4587.82,4547.0,4587.82,353.66,1615173.53
2017-10-08 20:00:00,4583.0,4612.0,4587.82,4583.0,711.04,3272448.34
2017-10-08 21:00:00,4568.16,4590.24,4583.0,4586.8,414.19,1896804.47
2017-10-08 22:00:00,4584.88,4607.38,4586.8,4607.38,401.71,1846046.55
2017-10-08 23:00:00,4600.0,4608.99,4607.38,4603.49,212.41,978360.59
2017-10-09 00:00:00,4572.03,4605.04,4603.49,4585.0,399.01,1830663.68
2017-10-09 01:00:00,4585.0,4609.01,4585.0,4609.01,287.49,1322857.18
2017-10-09 02:00:00,4599.99,4620.0,4609.01,4616.85,364.37,1680485.2
2017-10-09 03:00:00,4615.27,4631.78,4616.85,4631.78,379.13,1753589.29
2017-10-09 04:00:00,4580.19,4633.7,4631.78,4580.2,483.99,2231472.38
2017-10-09 05:00:00,4580.19,4616.37,4580.2,4588.61,320.74,1475250.73
2017-10-09 06:00:00,4561.0,4593.3,4588.61,4561.02,229.77,1050698.97
2017-10-09 07:00:00,4561.01,4580.59,4561.02,4579.92,114.84,524708.44
2017-10-09 08:00:00,4570.0,4581.78,4579.92,4570.0,116.18,531274.08
2017-10-09 09:00:00,4567.09,4580.1,4570.0,4580.1,129.98,594226.32
2017-10-09 10:00:00,4580.0,4605.0,4580.1,4593.11,149.48,686546.48
2017-10-09 11:00:00,4585.88,4609.28,4593.11,4585.89,154.88,712038.62
2017-10-09 12:00:00,4580.75,4600.0,4585.89,4583.83,175.94,807547.09
2017-10-09 13:00:00,4579.63,4610.0,4583.83,4609.02,344.63,1582871.25
2017-10-09 14:00:00,4604.51,4670.0,4609.02,4662.61,833.9,3871030.95
2017-10-09 15:00:00,4645.25,4668.36,4662.61,4645.25,510.65,2378052.81
2017-10-09 16:00:00,4629.99,4647.08,4645.25,4644.24,343.26,1592839.71
2017-10-09 17:00:00,4644.23,4700.31,4644.24,4700.31,854.59,3994650.67
2017-10-09 18:00:00,4685.05,4750.0,4700.31,4750.0,1401.3,6615388.81
2017-10-09 19:00:00,4749.99,4875.39,4750.0,4801.36,2539.99,12254621.28
2017-10-09 20:00:00,4751.0,4842.18,4801.36,4842.18,1811.55,8683937.65
2017-10-09 21:00:00,4789.99,4842.18,4842.18,4810.92,545.38,2623314.37
2017-10-09 22:00:00,4735.12,4825.0,4810.92,4740.0,869.83,4156215.48
2017-10-09 23:00:00,4739.99,4805.61,4740.0,4769.55,604.05,2885358.92
2017-10-10 00:00:00,4769.55,4850.0,4769.55,4850.0,1067.49,5134342.62
2017-10-10 01:00:00,4803.5,4857.12,4850.0,4803.5,701.52,3391974.8
2017-10-10 02:00:00,4787.15,4817.84,4803.5,4817.02,457.92,2198221.58
2017-10-10 03:00:00,4777.72,4817.02,4817.02,4780.01,314.2,1504947.85
2017-10-10 04:00:00,4780.0,4819.21,4780.01,4798.48,272.42,1308984.82
2017-10-10 05:00:00,4781.73,4813.83,4798.48,4813.69,452.87,2175535.05
2017-10-10 06:00:00,4813.69,4836.96,4813.69,4836.95,338.04,1631405.49
2017-10-10 07:00:00,4790.0,4838.0,4836.95,4790.03,265.96,1280303.03
2017-10-10 08:00:00,4760.0,4807.67,4790.03,4788.01,449.72,2148730.16
2017-10-10 09:00:00,4767.01,4797.77,4788.01,4776.51,210.01,1004567.02
2017-10-10 10:00:00,4760.0,4807.09,4776.51,4800.05,290.62,1390411.5
2017-10-10 11:00:00,4800.01,4819.67,4800.05,4803.63,186.36,896435.5
2017-10-10 12:00:00,4803.56,4830.0,4803.63,4830.0,242.97,1169658.47
2017-10-10 13:00:00,4803.1,4839.0,4830.0,4818.02,300.26,1449065.72
2017-10-10 14:00:00,4788.85,4827.99,4818.02,4793.86,329.7,1586658.69
2017-10-10 15:00:00,4793.03,4802.1,4793.86,4802.01,339.85,1630864.14
2017-10-10 16:00:00,4799.5,4856.0,4802.01,4856.0,762.51,3678794.6
2017-10-10 17:00:00,4855.99,4898.98,4856.0,4894.11,1343.26,6555545.16
2017-10-10 18:00:00,4853.78,4925.65,4894.11,4875.0,1611.06,7891185.76
2017-10-10 19:00:00,4849.76,4882.0,4875.0,4866.41,843.16,4103260.16
2017-10-10 20:00:00,4861.0,4878.63,4866.41,4869.67,338.66,1649734.7
2017-10-10 21:00:00,4808.1,4869.67,4869.67,4816.0,532.26,2576061.3
2017-10-10 22:00:00,4706.0,4816.0,4816.0,4774.58,1166.83,5553444.41
2017-10-10 23:00:00,4701.53,4794.47,4774.58,4750.0,660.42,3138538.33
2017-10-11 00:00:00,4720.21,4768.0,4750.0,4722.69,394.94,1876686.58
2017-10-11 01:00:00,4722.69,4755.0,4722.69,4755.0,293.36,1391882.61
2017-10-11 02:00:00,4754.99,4774.0,4755.0,4772.41,413.99,1973540.23
2017-10-11 03:00:00,4730.0,4774.99,4772.41,4735.87,306.24,1455269.17
2017-10-11 04:00:00,4725.1,4745.31,4735.87,4745.0,307.86,1457584.81
2017-10-11 05:00:00,4734.54,4759.62,4745.0,4757.29,144.94,688088.43
2017-10-11 06:00:00,4757.28,4774.99,4757.29,4764.6,151.78,723701.91
2017-10-11 07:00:00,4764.59,4789.99,4764.6,4788.91,222.33,1062862.39
2017-10-11 08:00:00,4788.04,4819.99,4788.91,4814.28,259.59,1247847.4
2017-10-11 09:00:00,4798.77,4814.29,4814.28,4799.87,107.34,515569.87
2017-10-11 10:00:00,4799.87,4829.99,4799.87,4809.99,217.49,1046916.41
2017-10-11 11:00:00,4794.36,4824.42,4809.99,4794.37,168.26,809625.38
2017-10-11 12:00:00,4757.48,4799.87,4794.37,4762.01,206.09,984374.95
2017-10-11 13:00:00,4762.0,4775.0,4762.01,4774.01,227.11,1082903.13
2017-10-11 14:00:00,4765.18,4790.97,4774.01,4778.24,238.13,1137501.78
2017-10-11 15:00:00,4774.98,4839.71,4778.24,4839.01,454.82,2187036.25
2017-10-11 16:00:00,4834.34,4858.0,4839.01,4840.97,418.91,2029979.23
2017-10-11 17:00:00,4821.57,4856.1,4840.97,4831.0,337.16,1631994.31
2017-10-11 18:00:00,4815.0,4834.95,4831.0,4834.95,326.55,1576071.67
2017-10-11 19:00:00,4828.0,4869.97,4834.95,4837.22,602.94,2926298.56
2017-10-11 20:00:00,4824.89,4847.9,4837.22,4827.44,303.95,1469972.03
2017-10-11 21:00:00,4790.0,4827.59,4827.44,4798.01,522.24,2509133.18
2017-10-11 22:00:00,4789.05,4820.0,4798.01,4814.56,366.77,1764352.76
2017-10-11 23:00:00,4807.64,4814.99,4814.56,4814.99,213.26,1026365.06
2017-10-12 00:00:00,4809.59,4833.05,4814.99,4832.21,488.65,2355371.57
2017-10-12 01:00:00,4822.81,4839.5,4832.21,4832.05,341.03,1648383.05
2017-10-12 02:00:00,4831.0,4849.99,4832.05,4849.8,551.14,2669096.16
2017-10-12 03:00:00,4835.5,4849.95,4849.8,4848.0,244.04,1182418.24
2017-10-12 04:00:00,4838.0,4849.99,4848.0,4838.01,272.79,1321438.31
2017-10-12 05:00:00,4832.22,4888.0,4838.01,4886.55,661.63,3215115.73
2017-10-12 06:00:00,4883.0,4898.0,4886.55,4897.98,371.31,1815941.93
2017-10-12 07:00:00,4892.88,4970.0,4897.98,4970.0,914.39,4505081.1
2017-10-12 08:00:00,4970.0,5180.99,4970.0,5102.77,2747.45,13959964.03
2017-10-12 09:00:00,5088.24,5187.75,5102.77,5150.0,966.96,4970040.29
2017-10-12 10:00:00,5090.0,5190.0,5150.0,5188.99,752.68,3869889.86
2017-10-12 11:00:00,5150.01,5230.0,5188.99,5159.1,893.65,4643370.26
2017-10-12 12:00:00,5159.1,5218.0,5159.1,5195.64,591.14,3070528.08
2017-10-12 13:00:00,5165.01,5205.13,5195.64,5170.65,850.75,4407961.3
2017-10-12 14:00:00,5170.64,5190.0,5170.65,5190.0,433.26,2244989.99
2017-10-12 15:00:00,5190.0,5298.11,5190.0,5297.06,1035.78,5437240.12
2017-10-12 16:00:00,5274.38,5394.86,5297.06,5334.66,1803.33,9607238.68
2017-10-12 17:00:00,5241.01,5370.0,5334.66,5267.23,1303.37,6893180.84
2017-10-12 18:00:00,5216.29,5341.91,5267.23,5313.0,853.84,4503324.05
2017-10-12 19:00:00,5278.0,5318.9,5313.0,5289.08,800.94,4241808.37
2017-10-12 20:00:00,5289.07,5345.0,5289.08,5316.56,577.02,3073000.13
2017-10-12 21:00:00,5272.33,5337.0,5316.56,5296.97,495.16,2625134.64
2017-10-12 22:00:00,5280.0,5329.5,5296.97,5315.01,366.98,1949108.12
2017-10-12 23:00:00,5315.0,5440.92,5315.01,5440.0,1415.3,7616133.47
2017-10-13 00:00:00,5390.0,5474.0,5440.0,5409.99,1300.04,7064690.5
2017-10-13 01:00:00,5400.56,5537.0,5409.99,5537.0,1134.44,6192456.44
2017-10-13 02:00:00,5537.0,5867.0,5537.0,5630.52,4987.07,28383352.61
2017-10-13 03:00:00,5571.0,5739.95,5630.52,5712.01,2261.77,12819846.15
2017-10-13 04:00:00,5692.47,5828.99,5712.01,5731.5,1361.99,7842110.49
2017-10-13 05:00:00,5491.01,5750.0,5731.5,5491.01,2323.1,13010205.68
2017-10-13 06:00:00,5420.0,5572.57,5491.01,5515.59,1512.01,8310784.8
2017-10-13 07:00:00,5450.0,5629.95,5515.59,5620.01,735.68,4073137.62
2017-10-13 08:00:00,5595.58,5710.0,5620.01,5630.97,529.5,2999592.4
2017-10-13 09:00:00,5630.96,5715.58,5630.97,5707.98,280.37,1589338.18
2017-10-13 10:00:00,5600.0,5713.75,5707.98,5621.75,326.27,1841774.55
2017-10-13 11:00:00,5564.73,5663.71,5621.75,5626.35,479.39,2693157.8
2017-10-13 12:00:00,5519.1,5640.0,5626.35,5534.96,818.27,4574573.79
2017-10-13 13:00:00,5534.96,5633.99,5534.96,5633.99,518.56,2901619.05
2017-10-13 14:00:00,5633.98,5780.0,5633.99,5728.25,1130.41,6468707.3
2017-10-13 15:00:00,5679.35,5729.1,5728.25,5714.95,539.31,3080790.69
2017-10-13 16:00:00,5656.38,5714.95,5714.95,5671.6,708.84,4025697.55
2017-10-13 17:00:00,5640.0,5713.33,5671.6,5690.08,639.83,3640732.59
2017-10-13 18:00:00,5634.19,5690.08,5690.08,5644.89,580.74,3289325.5
2017-10-13 19:00:00,5471.94,5645.01,5644.89,5495.0,1501.76,8312904.35
2017-10-13 20:00:00,5494.0,5619.0,5495.0,5618.9,714.41,3972856.52
2017-10-13 21:00:00,5535.23,5618.9,5618.9,5575.86,463.63,2587021.39
2017-10-13 22:00:00,5535.0,5610.0,5575.86,5610.0,523.64,2912906.23
2017-10-13 23:00:00,5576.04,5624.99,5610.0,5624.8,440.44,2469081.21
2017-10-14 00:00:00,5581.32,5625.0,5624.8,5591.01,275.65,1545487.01
2017-10-14 01:00:00,5585.55,5615.0,5591.01,5609.12,246.18,1377716.41
2017-10-14 02:00:00,5609.11,5689.87,5609.12,5655.76,559.09,3160987.95
2017-10-14 03:00:00,5652.0,5679.99,5655.76,5659.99,279.84,1585710.22
2017-10-14 04:00:00,5639.51,5679.97,5659.99,5639.52,295.08,1670345.37
2017-10-14 05:00:00,5588.0,5639.52,5639.52,5596.7,378.15,2120842.43
2017-10-14 06:00:00,5567.86,5596.7,5596.7,5586.7,250.55,1398698.5
2017-10-14 07:00:00,5586.7,5614.0,5586.7,5600.01,208.84,1170093.04
2017-10-14 08:00:00,5580.0,5631.22,5600.01,5611.3,239.2,1341636.04
2017-10-14 09:00:00,5584.0,5622.02,5611.3,5607.34,249.66,1399616.88
2017-10-14 10:00:00,5585.0,5675.45,5607.34,5675.45,309.78,1743790.1
2017-10-14 11:00:00,5675.45,5715.7,5675.45,5679.96,728.44,4152504.98
2017-10-14 12:00:00,5655.32,5704.01,5679.96,5676.71,270.54,1539081.39
2017-10-14 13:00:00,5669.37,5707.0,5676.71,5694.99,271.9,1546491.9
2017-10-14 14:00:00,5680.86,5736.0,5694.99,5726.15,514.95,2938506.47
2017-10-14 15:00:00,5697.55,5739.8,5726.15,5709.83,441.65,2528440.09
2017-10-14 16:00:00,5709.82,5749.0,5709.83,5749.0,406.84,2333364.21
2017-10-14 17:00:00,5723.72,5762.3,5749.0,5753.05,384.59,2211244.64
2017-10-14 18:00:00,5668.05,5755.92,5753.05,5696.51,526.93,3006381.13
2017-10-14 19:00:00,5686.93,5700.0,5696.51,5699.99,270.26,1539468.2
2017-10-14 20:00:00,5683.66,5700.0,5699.99,5698.99,214.09,1219937.47
2017-10-14 21:00:00,5695.01,5724.5,5698.99,5724.5,320.49,1828046.75
2017-10-14 22:00:00,5724.5,5739.99,5724.5,5739.98,258.87,1484756.87
2017-10-14 23:00:00,5739.98,5839.8,5739.98,5819.13,1054.89,6113800.39
2017-10-15 00:00:00,5802.0,5829.95,5819.13,5802.01,466.53,2711380.88
2017-10-15 01:00:00,5781.53,5833.0,5802.01,5820.24,669.33,3884835.48
2017-10-15 02:00:00,5820.19,5849.83,5820.24,5849.1,487.96,2848226.2
2017-10-15 03:00:00,5781.53,5849.1,5849.1,5795.01,431.14,2506863.25
2017-10-15 04:00:00,5737.0,5803.69,5795.01,5748.6,429.41,2473292.18
2017-10-15 05:00:00,5727.13,5759.72,5748.6,5756.1,203.47,1169183.85
2017-10-15 06:00:00,5730.0,5761.94,5756.1,5735.92,192.8,1107979.58
2017-10-15 07:00:00,5729.88,5765.0,5735.92,5754.45,189.74,1090759.75
2017-10-15 08:00:00,5518.16,5754.45,5754.45,5594.23,1313.82,7361627.05
2017-10-15 09:00:00,5465.02,5594.23,5594.23,5555.01,789.66,4358562.08
2017-10-15 10:00:00,5537.16,5598.99,5555.01,5585.08,431.82,2404082.43
2017-10-15 11:00:00,5455.5,5602.31,5585.08,5455.51,481.87,2668412.6
2017-10-15 12:00:00,5455.5,5535.0,5455.51,5490.0,679.92,3737395.32
2017-10-15 13:00:00,5475.0,5551.0,5490.0,5551.0,344.64,1902125.06
2017-10-15 14:00:00,5527.84,5566.51,5551.0,5566.45,318.62,1767507.15
2017-10-15 15:00:00,5548.0,5597.99,5566.45,5557.14,314.74,1754614.04
2017-10-15 16:00:00,5480.0,5568.38,5557.14,5516.46,593.07,3274496.77
2017-10-15 17:00:00,5508.0,5535.0,5516.46,5515.15,329.76,1821758.2
2017-10-15 18:00:00,5501.01,5542.11,5515.15,5528.82,206.67,1141270.27
2017-10-15 19:00:00,5517.21,5544.0,5528.82,5522.03,220.09,1217407.21
2017-10-15 20:00:00,5490.0,5532.39,5522.03,5524.56,700.03,3854436.1
2017-10-15 21:00:00,5503.02,5574.97,5524.56,5574.97,596.21,3299362.47
