datetime,low,high,open,close,volumefrom,volumeto
2017-10-05 00:00:00,291.66,292.4,292.0,292.3,897.55,262157.57
2017-10-05 01:00:00,292.05,293.12,292.3,293.12,913.03,267214.56
2017-10-05 02:00:00,292.49,294.0,293.12,293.91,1725.47,506824.78
2017-10-05 03:00:00,289.5,293.95,293.91,290.0,3669.26,1067285.86
2017-10-05 04:00:00,286.69,290.01,290.0,288.79,3839.89,1106775.34
2017-10-05 05:00:00,287.47,289.14,288.79,287.8,1362.64,392812.23
2017-10-05 06:00:00,287.79,289.4,287.8,288.37,1714.72,495080.28
2017-10-05 07:00:00,288.37,289.2,288.37,288.77,847.88,244849.85
2017-10-05 08:00:00,288.1,288.97,288.77,288.43,889.51,256775.89
2017-10-05 09:00:00,288.43,289.78,288.43,289.51,1228.94,355311.78
2017-10-05 10:00:00,289.5,290.99,289.51,290.99,877.94,255202.42
2017-10-05 11:00:00,290.26,291.08,290.99,290.74,915.06,266113.99
2017-10-05 12:00:00,290.74,293.73,290.74,293.31,2750.61,804404.92
2017-10-05 13:00:00,292.49,294.0,293.31,294.0,1801.7,528848.46
2017-10-05 14:00:00,292.52,294.1,294.0,293.26,2064.66,606316.19
2017-10-05 15:00:00,293.26,294.45,293.26,294.21,2075.76,610359.2
2017-10-05 16:00:00,293.6,294.21,294.21,294.14,1857.84,546226.29
2017-10-05 17:00:00,294.01,294.5,294.14,294.12,1120.15,329789.23
2017-10-05 18:00:00,294.11,295.9,294.12,295.89,4672.96,1378059.07
2017-10-05 19:00:00,295.21,296.83,295.89,296.82,2195.56,649707.27
2017-10-05 20:00:00,295.38,296.83,296.82,295.68,2054.73,608683.43
2017-10-05 21:00:00,295.17,295.99,295.68,295.17,1219.3,360674.83
2017-10-05 22:00:00,295.17,296.99,295.17,296.98,1168.47,346198.78
2017-10-05 23:00:00,294.5,296.99,296.98,294.89,2398.02,707859.75
2017-10-06 00:00:00,294.21,295.75,294.89,294.44,1788.09,526957.89
2017-10-06 01:00:00,294.35,295.32,294.44,294.74,1086.08,320287.0
2017-10-06 02:00:00,294.5,295.32,294.74,294.78,844.67,249160.2
2017-10-06 03:00:00,294.25,295.86,294.78,295.86,1364.95,402547.74
2017-10-06 04:00:00,295.23,296.78,295.86,296.14,1334.07,394802.51
2017-10-06 05:00:00,295.43,297.0,296.14,297.0,1521.79,450466.55
2017-10-06 06:00:00,296.99,298.9,297.0,298.71,1312.0,390801.7
2017-10-06 07:00:00,298.7,299.0,298.71,298.89,1015.56,303552.6
2017-10-06 08:00:00,298.77,299.01,298.89,299.01,791.62,236619.36
2017-10-06 09:00:00,299.0,299.75,299.01,299.75,759.2,227467.83
2017-10-06 10:00:00,299.74,301.3,299.75,300.75,2358.81,708429.04
2017-10-06 11:00:00,299.7,301.32,300.75,301.28,1143.5,343961.34
2017-10-06 12:00:00,301.28,304.0,301.28,301.99,7497.97,2269146.31
2017-10-06 13:00:00,300.34,303.05,301.99,300.85,6428.65,1937909.35
2017-10-06 14:00:00,300.7,302.28,300.85,301.85,5742.44,1730687.57
2017-10-06 15:00:00,301.0,303.18,301.85,301.3,5687.62,1716971.77
2017-10-06 16:00:00,300.82,303.28,301.3,303.2,13467.89,4069640.48
2017-10-06 17:00:00,301.86,304.28,303.2,302.11,3270.92,991510.13
2017-10-06 18:00:00,301.66,303.11,302.11,302.47,2942.03,889653.94
2017-10-06 19:00:00,300.8,302.74,302.47,301.61,2241.41,675688.82
2017-10-06 20:00:00,301.25,302.16,301.61,301.93,1122.46,338613.26
2017-10-06 21:00:00,301.56,301.98,301.93,301.89,1089.39,328801.31
2017-10-06 22:00:00,301.74,304.76,301.89,304.76,3711.24,1127081.23
2017-10-06 23:00:00,304.64,308.5,304.76,307.73,13048.74,3997507.35
2017-10-07 00:00:00,307.59,309.0,307.73,309.0,4552.64,1404050.88
2017-10-07 01:00:00,308.99,312.4,309.0,312.39,7942.0,2464872.06
2017-10-07 02:00:00,310.6,314.62,312.39,310.96,9479.93,2963311.19
2017-10-07 03:00:00,308.56,310.97,310.96,308.99,3399.5,1051893.73
2017-10-07 04:00:00,307.15,309.45,308.99,307.56,2325.13,716492.47
2017-10-07 05:00:00,307.55,310.25,307.56,310.22,2767.1,856355.24
2017-10-07 06:00:00,307.05,311.0,310.22,307.06,2264.24,701175.74
2017-10-07 07:00:00,306.49,307.06,307.06,306.85,911.47,279632.25
2017-10-07 08:00:00,306.11,307.24,306.85,307.24,801.53,245641.2
2017-10-07 09:00:00,307.23,307.74,307.24,307.45,393.56,120986.11
2017-10-07 10:00:00,306.55,307.5,307.45,306.56,520.31,159827.28
2017-10-07 11:00:00,304.57,306.56,306.56,305.02,2665.49,813887.93
2017-10-07 12:00:00,305.01,307.22,305.02,306.75,1459.47,447238.92
2017-10-07 13:00:00,306.75,307.6,306.75,307.37,1758.95,540831.88
2017-10-07 14:00:00,307.19,309.0,307.37,309.0,1653.0,509653.01
2017-10-07 15:00:00,308.99,310.0,309.0,309.75,2618.62,810601.06
2017-10-07 16:00:00,307.8,309.78,309.75,308.81,2728.1,842373.2
2017-10-07 17:00:00,308.6,309.0,308.81,308.65,1363.74,421005.78
2017-10-07 18:00:00,308.35,308.9,308.65,308.76,686.1,211806.7
2017-10-07 19:00:00,308.23,308.79,308.76,308.63,777.88,239990.79
2017-10-07 20:00:00,307.84,308.8,308.63,307.96,1365.7,421151.9
2017-10-07 21:00:00,306.35,308.02,307.96,307.85,1805.91,555086.37
2017-10-07 22:00:00,307.16,312.99,307.85,312.99,5374.8,1667525.55
2017-10-07 23:00:00,311.11,313.0,312.99,311.12,2739.59,854724.7
2017-10-08 00:00:00,311.11,311.79,311.12,311.65,990.82,308713.78
2017-10-08 01:00:00,311.2,312.16,311.65,312.16,1367.39,426348.89
2017-10-08 02:00:00,311.78,312.16,312.16,311.92,1473.45,459673.98
2017-10-08 03:00:00,311.58,312.04,311.92,311.95,915.11,285331.91
2017-10-08 04:00:00,309.75,312.1,311.95,310.67,2795.35,868707.82
2017-10-08 05:00:00,309.64,311.1,310.67,311.1,1826.16,567239.67
2017-10-08 06:00:00,310.41,311.75,311.1,311.74,1159.36,360768.35
2017-10-08 07:00:00,311.73,312.33,311.74,312.01,1122.88,350386.64
2017-10-08 08:00:00,311.7,312.25,312.01,311.72,475.37,148333.58
2017-10-08 09:00:00,311.0,311.91,311.72,311.57,453.48,141138.36
2017-10-08 10:00:00,311.37,312.29,311.57,312.01,832.83,259794.82
2017-10-08 11:00:00,311.88,312.29,312.01,312.16,694.03,216648.73
2017-10-08 12:00:00,311.0,312.16,312.16,311.14,1312.69,408812.86
2017-10-08 13:00:00,310.45,312.5,311.14,311.9,3617.62,1126329.26
2017-10-08 14:00:00,311.48,312.7,311.9,312.66,2473.17,772215.4
2017-10-08 15:00:00,312.66,313.6,312.66,313.1,2694.34,843396.56
2017-10-08 16:00:00,311.69,313.11,313.1,312.38,2631.14,821810.13
2017-10-08 17:00:00,311.65,312.49,312.38,311.86,2292.91,715715.95
2017-10-08 18:00:00,311.61,312.2,311.86,311.97,1465.83,457269.74
2017-10-08 19:00:00,311.21,312.0,311.97,311.61,2474.88,771447.8
2017-10-08 20:00:00,311.01,312.0,311.61,311.01,2639.17,822496.03
2017-10-08 21:00:00,309.87,311.41,311.01,309.88,2667.16,828424.46
2017-10-08 22:00:00,308.62,309.88,309.88,308.62,3476.67,1074372.87
2017-10-08 23:00:00,308.62,309.2,308.62,309.2,1972.3,609122.78
2017-10-09 00:00:00,307.0,309.32,309.2,307.04,5481.25,1688926.62
2017-10-09 01:00:00,306.5,307.5,307.04,307.5,4679.81,1436800.57
2017-10-09 02:00:00,306.59,307.61,307.5,306.89,2809.45,863552.12
2017-10-09 03:00:00,305.0,307.04,306.89,305.0,4635.51,1419155.12
2017-10-09 04:00:00,300.59,306.3,305.0,304.63,8330.96,2524907.99
2017-10-09 05:00:00,304.62,308.85,304.63,308.85,3007.55,922456.7
2017-10-09 06:00:00,304.58,309.31,308.85,305.56,2513.45,771010.79
2017-10-09 07:00:00,303.56,305.57,305.56,303.98,1027.87,312697.75
2017-10-09 08:00:00,303.97,304.87,303.98,304.33,998.44,303838.1
2017-10-09 09:00:00,303.51,305.06,304.33,305.06,731.19,222442.16
2017-10-09 10:00:00,304.29,306.5,305.06,306.06,588.33,179769.45
2017-10-09 11:00:00,305.0,306.5,306.06,305.0,1505.12,460007.12
2017-10-09 12:00:00,303.81,305.45,305.0,304.01,1192.43,363315.9
2017-10-09 13:00:00,303.26,304.01,304.01,303.35,1905.98,578743.11
2017-10-09 14:00:00,299.3,305.01,303.35,299.86,8475.44,2560934.0
2017-10-09 15:00:00,297.11,299.89,299.86,298.0,9640.29,2875634.18
2017-10-09 16:00:00,297.23,298.48,298.0,298.47,3284.73,978838.14
2017-10-09 17:00:00,291.43,298.48,298.47,291.5,14101.89,4157127.61
2017-10-09 18:00:00,291.21,294.3,291.5,291.22,9031.68,2640785.13
2017-10-09 19:00:00,285.88,293.4,291.22,292.42,19523.23,5631294.59
2017-10-09 20:00:00,292.41,302.01,292.42,294.07,16308.29,4828611.73
2017-10-09 21:00:00,292.31,299.12,294.07,299.11,7480.06,2216230.07
2017-10-09 22:00:00,295.01,299.5,299.11,296.79,3284.39,973163.21
2017-10-09 23:00:00,295.58,298.14,296.79,297.0,2348.03,696396.71
2017-10-10 00:00:00,294.4,297.93,297.0,295.19,3987.12,1178623.15
2017-10-10 01:00:00,290.23,295.21,295.19,295.21,5141.23,1506437.16
2017-10-10 02:00:00,294.57,296.62,295.21,295.98,2104.84,622363.39
2017-10-10 03:00:00,295.01,297.0,295.98,297.0,2854.93,846438.2
2017-10-10 04:00:00,295.6,297.0,297.0,296.3,1475.53,437633.36
2017-10-10 05:00:00,296.25,297.75,296.3,297.75,2563.7,761587.87
2017-10-10 06:00:00,297.18,298.0,297.75,297.8,3001.75,894302.18
2017-10-10 07:00:00,295.61,297.88,297.8,296.81,2536.72,751992.78
2017-10-10 08:00:00,296.1,297.96,296.81,297.46,1701.85,506160.97
2017-10-10 09:00:00,296.55,298.0,297.46,298.0,1136.08,337896.86
2017-10-10 10:00:00,297.86,299.0,298.0,298.98,3394.76,1013222.58
2017-10-10 11:00:00,298.32,299.0,298.98,298.9,830.43,248219.89
2017-10-10 12:00:00,298.9,302.33,298.9,301.99,3786.24,1137426.42
2017-10-10 13:00:00,301.98,303.67,301.99,302.82,5143.1,1556523.29
2017-10-10 14:00:00,302.21,303.45,302.82,303.39,2514.66,761946.14
2017-10-10 15:00:00,303.03,304.0,303.39,304.0,2256.99,685164.26
2017-10-10 16:00:00,303.99,305.0,304.0,305.0,3591.54,1093990.53
2017-10-10 17:00:00,300.5,305.0,305.0,302.4,7029.87,2127714.38
2017-10-10 18:00:00,300.76,302.4,302.4,301.74,3454.03,1040808.84
2017-10-10 19:00:00,296.71,301.9,301.74,297.47,12290.44,3674480.64
2017-10-10 20:00:00,297.46,298.79,297.47,298.69,3681.4,1097314.7
2017-10-10 21:00:00,298.69,300.0,298.69,299.08,4062.77,1216862.79
2017-10-10 22:00:00,296.0,299.08,299.08,297.47,4662.36,1386172.05
2017-10-10 23:00:00,296.24,298.0,297.47,297.99,1956.58,582222.59
2017-10-11 00:00:00,297.98,301.39,297.99,299.27,2736.01,820371.38
2017-10-11 01:00:00,298.31,300.12,299.27,299.86,1280.97,383544.3
2017-10-11 02:00:00,299.15,301.0,299.86,300.6,3213.3,965081.06
2017-10-11 03:00:00,299.73,301.8,300.6,301.08,1261.31,379596.83
2017-10-11 04:00:00,300.51,301.09,301.08,301.09,946.11,284583.57
2017-10-11 05:00:00,301.06,301.36,301.09,301.36,912.32,274712.33
2017-10-11 06:00:00,301.35,301.95,301.36,301.51,952.69,287528.83
2017-10-11 07:00:00,301.0,301.62,301.51,301.02,1212.2,365123.88
2017-10-11 08:00:00,300.76,301.02,301.02,300.76,711.66,214195.9
2017-10-11 09:00:00,297.54,300.77,300.76,297.54,1847.5,551758.57
2017-10-11 10:00:00,297.53,299.69,297.54,299.69,1188.19,354588.34
2017-10-11 11:00:00,299.22,300.98,299.69,300.53,1168.15,350640.87
2017-10-11 12:00:00,300.28,301.02,300.53,300.87,1103.98,332154.07
2017-10-11 13:00:00,300.0,301.25,300.87,300.45,1521.87,457881.39
2017-10-11 14:00:00,299.05,300.75,300.45,299.3,1164.17,349433.2
2017-10-11 15:00:00,299.0,299.4,299.3,299.4,3505.39,1048719.06
2017-10-11 16:00:00,299.39,300.0,299.4,300.0,1832.99,549233.78
2017-10-11 17:00:00,299.99,300.58,300.0,300.45,1698.07,509929.05
2017-10-11 18:00:00,299.03,301.5,300.45,301.5,6614.01,1985890.75
2017-10-11 19:00:00,301.49,303.0,301.5,301.89,3988.81,1205633.59
2017-10-11 20:00:00,301.11,302.0,301.89,301.93,1574.3,475161.71
2017-10-11 21:00:00,300.56,301.94,301.93,300.78,2036.24,613164.6
2017-10-11 22:00:00,300.78,301.89,300.78,301.76,1024.67,308811.49
2017-10-11 23:00:00,301.75,302.0,301.76,302.0,1677.13,506423.25
2017-10-12 00:00:00,301.75,302.0,302.0,302.0,2730.44,824573.7
2017-10-12 01:00:00,301.99,303.97,302.0,303.61,3108.66,941195.91
2017-10-12 02:00:00,303.61,305.95,303.61,305.65,8228.01,2508011.32
2017-10-12 03:00:00,304.65,305.66,305.65,305.5,2562.9,781896.0
2017-10-12 04:00:00,305.49,306.75,305.5,306.74,4312.49,1321164.31
2017-10-12 05:00:00,305.9,306.75,306.74,306.47,4480.73,1373385.6
2017-10-12 06:00:00,304.99,306.75,306.47,305.31,1228.49,376227.76
2017-10-12 07:00:00,303.23,305.5,305.31,303.23,2365.33,720553.43
2017-10-12 08:00:00,301.69,304.99,303.23,304.48,5601.76,1698491.7
2017-10-12 09:00:00,304.47,306.1,304.48,305.99,2744.47,838843.43
2017-10-12 10:00:00,305.59,306.53,305.99,305.91,3078.39,942231.51
2017-10-12 11:00:00,302.01,306.01,305.91,304.99,3903.14,1187220.82
2017-10-12 12:00:00,304.71,306.89,304.99,305.81,3343.41,1022851.85
2017-10-12 13:00:00,305.0,306.5,305.81,305.5,2320.93,709295.36
2017-10-12 14:00:00,305.0,306.33,305.5,306.0,2239.56,684564.04
2017-10-12 15:00:00,305.5,307.0,306.0,306.5,5614.79,1719353.25
2017-10-12 16:00:00,302.0,306.51,306.5,302.51,18319.05,5565986.95
2017-10-12 17:00:00,300.3,303.85,302.51,303.52,9581.5,2897504.5
2017-10-12 18:00:00,301.92,304.0,303.52,302.48,5235.91,1587933.44
2017-10-12 19:00:00,301.66,305.0,302.48,304.01,4303.24,1304780.02
2017-10-12 20:00:00,303.01,304.75,304.01,303.55,3209.56,975943.4
2017-10-12 21:00:00,302.31,304.98,303.55,304.97,3815.3,1158961.57
2017-10-12 22:00:00,303.03,305.0,304.97,304.56,3230.32,983480.97
2017-10-12 23:00:00,302.0,304.73,304.56,302.12,7420.47,2247586.33
2017-10-13 00:00:00,300.61,302.24,302.12,301.78,8287.37,2498866.25
2017-10-13 01:00:00,301.07,302.0,301.78,301.69,6754.78,2037436.1
2017-10-13 02:00:00,298.29,302.0,301.69,299.12,14429.32,4328028.12
2017-10-13 03:00:00,299.03,302.98,299.12,302.06,7890.73,2372203.13
2017-10-13 04:00:00,301.02,303.49,302.06,303.49,4960.64,1499528.75
2017-10-13 05:00:00,303.49,314.61,303.49,312.0,32311.31,10023091.5
2017-10-13 06:00:00,311.99,333.29,312.0,327.84,34964.88,11289505.92
2017-10-13 07:00:00,316.67,327.85,327.84,324.52,13606.72,4395630.93
2017-10-13 08:00:00,319.0,326.3,324.52,322.11,4753.2,1537281.22
2017-10-13 09:00:00,322.08,326.8,322.11,325.23,2852.76,923918.64
2017-10-13 10:00:00,320.11,325.24,325.23,320.91,3220.15,1037895.17
2017-10-13 11:00:00,320.91,329.1,320.91,328.21,8046.2,2628463.99
2017-10-13 12:00:00,327.02,341.97,328.21,338.77,16951.18,5693946.32
2017-10-13 13:00:00,335.6,345.0,338.77,340.28,15724.95,5381793.31
2017-10-13 14:00:00,334.0,341.0,340.28,340.86,15171.99,5112762.21
2017-10-13 15:00:00,336.1,340.86,340.86,336.8,7115.72,2403389.17
2017-10-13 16:00:00,336.79,341.0,336.8,341.0,11982.97,4057416.33
2017-10-13 17:00:00,337.56,341.67,341.0,338.85,6062.05,2058594.12
2017-10-13 18:00:00,338.6,341.67,338.85,341.67,7959.13,2705920.47
2017-10-13 19:00:00,337.0,344.53,341.67,338.28,15653.97,5331033.3
2017-10-13 20:00:00,335.5,339.24,338.28,335.99,6340.64,2137889.9
2017-10-13 21:00:00,332.21,339.0,335.99,337.83,8559.6,2865433.5
2017-10-13 22:00:00,335.1,338.33,337.83,337.61,3764.49,1267421.91
2017-10-13 23:00:00,335.55,337.95,337.61,335.89,2999.74,1008311.78
2017-10-14 00:00:00,332.53,336.0,335.89,333.99,2633.87,880928.36
2017-10-14 01:00:00,333.99,335.0,333.99,335.0,2024.52,677480.47
2017-10-14 02:00:00,334.51,335.92,335.0,335.45,2920.39,979437.4
2017-10-14 03:00:00,334.64,338.75,335.45,338.75,3879.24,1309707.88
2017-10-14 04:00:00,338.73,340.8,338.75,340.0,4462.56,1516891.21
2017-10-14 05:00:00,337.81,340.7,340.0,340.65,2626.98,890994.87
2017-10-14 06:00:00,340.13,341.0,340.65,341.0,1650.42,562413.75
2017-10-14 07:00:00,340.11,343.95,341.0,343.95,3813.9,1305357.75
2017-10-14 08:00:00,343.26,344.99,343.95,344.98,3276.33,1127337.42
2017-10-14 09:00:00,344.65,345.6,344.98,345.25,2957.84,1020781.79
2017-10-14 10:00:00,340.9,345.4,345.25,341.43,2693.99,923585.16
2017-10-14 11:00:00,336.49,341.59,341.43,338.2,4850.84,1642803.39
2017-10-14 12:00:00,337.9,339.93,338.2,338.98,2605.17,883793.06
2017-10-14 13:00:00,338.97,341.39,338.98,341.18,2576.83,876423.12
2017-10-14 14:00:00,340.01,341.75,341.18,340.77,3564.29,1214971.03
2017-10-14 15:00:00,340.77,342.77,340.77,342.36,5058.22,1728158.91
2017-10-14 16:00:00,342.35,347.0,342.36,345.01,7820.41,2702183.83
2017-10-14 17:00:00,343.21,345.01,345.01,343.68,3739.08,1286338.2
2017-10-14 18:00:00,341.0,343.69,343.68,341.72,4433.87,1516475.32
2017-10-14 19:00:00,341.71,344.33,341.72,343.99,2669.17,916825.86
2017-10-14 20:00:00,342.38,344.32,343.99,343.35,2855.23,980924.27
2017-10-14 21:00:00,343.35,344.83,343.35,344.83,2365.78,814265.95
2017-10-14 22:00:00,343.1,344.83,344.83,343.96,1840.79,632996.13
2017-10-14 23:00:00,336.55,343.96,343.96,338.37,10804.41,3672140.68
2017-10-15 00:00:00,338.36,341.0,338.37,340.08,3497.84,1188915.12
2017-10-15 01:00:00,337.0,340.96,340.08,337.01,5803.51,1964614.34
2017-10-15 02:00:00,336.12,338.5,337.01,337.66,6321.9,2132793.91
2017-10-15 03:00:00,336.31,339.34,337.66,338.12,3571.46,1206863.48
2017-10-15 04:00:00,338.12,339.2,338.12,338.86,2400.58,812506.66
2017-10-15 05:00:00,338.01,339.45,338.86,338.02,1956.77,662700.75
2017-10-15 06:00:00,336.11,338.82,338.02,338.1,2215.34,747151.32
2017-10-15 07:00:00,337.01,339.0,338.1,338.24,2316.82,782432.9
2017-10-15 08:00:00,334.0,338.24,338.24,334.0,6324.1,2119653.59
2017-10-15 09:00:00,322.65,334.01,334.0,322.65,10096.21,3313143.26
2017-10-15 10:00:00,320.0,329.0,322.65,327.0,8981.78,2903887.13
2017-10-15 11:00:00,321.01,328.5,327.0,321.65,4513.76,1467117.5
2017-10-15 12:00:00,320.9,326.21,321.65,323.55,3184.75,1030535.27
2017-10-15 13:00:00,321.54,326.06,323.55,325.67,3018.78,976310.24
2017-10-15 14:00:00,325.65,330.95,325.67,330.95,4542.96,1494228.83
2017-10-15 15:00:00,330.95,338.57,330.95,335.28,4167.6,1394320.33
2017-10-15 16:00:00,325.35,335.28,335.28,327.76,5775.73,1900341.15
2017-10-15 17:00:00,327.75,332.2,327.76,329.93,4061.9,1341553.64
2017-10-15 18:00:00,328.25,330.01,329.93,328.99,1979.73,651533.83
2017-10-15 19:00:00,328.31,330.21,328.99,329.28,1787.05,588231.85
2017-10-15 20:00:00,327.1,329.99,329.28,329.46,2692.24,884981.34
2017-10-15 21:00:00,329.46,333.89,329.46,333.46,2415.87,802026.7
2017-10-15 22:00:00,332.53,337.0,333.46,337.0,3502.29,1173136.66
2017-10-15 23:00:00,333.05,338.0,337.0,336.89,4525.07,1518649.95
2017-10-16 00:00:00,336.08,338.88,336.89,338.72,2470.51,833746.37
2017-10-16 01:00:00,338.7,341.85,338.72,340.88,7262.92,2469315.34
2017-10-16 02:00:00,340.87,349.0,340.88,345.72,16326.94,5642517.52
2017-10-16 03:00:00,340.22,348.22,345.72,344.04,9350.63,3226569.01
2017-10-16 04:00:00,342.85,344.98,344.04,342.86,3094.55,1064318.18
2017-10-16 05:00:00,335.65,350.0,342.86,348.45,18327.36,6296971.34
2017-10-16 06:00:00,342.23,349.31,348.45,344.08,5520.44,1911990.07
2017-10-16 07:00:00,336.02,344.29,344.08,340.52,5540.97,1877911.03
2017-10-16 08:00:00,338.0,341.4,340.52,340.3,1852.0,628422.05
2017-10-16 09:00:00,337.43,341.5,340.3,338.76,2098.48,711541.32
2017-10-16 10:00:00,337.99,345.51,338.76,344.64,3190.02,1091656.79
2017-10-16 11:00:00,340.19,345.0,344.64,341.1,4681.32,1598986.58
2017-10-16 12:00:00,341.06,344.73,341.1,341.85,4454.4,1528542.31
2017-10-16 13:00:00,341.11,344.08,341.85,342.74,6302.91,2162744.88
2017-10-16 14:00:00,341.99,342.99,342.74,342.99,2168.88,743087.73
2017-10-16 15:00:00,339.22,343.0,342.99,339.71,4741.99,1617808.57
2017-10-16 16:00:00,336.51,339.71,339.71,336.52,5451.78,1841012.52
2017-10-16 17:00:00,336.13,338.65,336.52,338.6,4061.67,1369300.56
2017-10-16 18:00:00,332.88,338.65,338.6,333.82,6084.65,2047609.51
2017-10-16 19:00:00,330.84,335.21,333.82,334.89,7515.05,2503827.5
2017-10-16 20:00:00,333.03,335.84,334.89,333.31,3109.28,1040091.24
2017-10-16 21:00:00,333.0,336.46,333.31,336.46,2936.96,981484.78
2017-10-16 22:00:00,335.67,336.5,336.46,336.46,2662.91,895455.67
2017-10-16 23:00:00,333.3,336.5,336.46,334.36,3365.69,1127831.28
2017-10-17 00:00:00,333.11,334.66,334.36,333.68,3344.84,1116822.92
2017-10-17 01:00:00,328.0,333.91,333.68,328.91,7350.76,2432945.07
2017-10-17 02:00:00,328.0,329.96,328.91,329.63,3798.35,1250185.03
